Qcold  Pump, Run #1
Time ( s )	Energy ( J )
166,950	149,498
167,050	149,498
167,150	149,498
167,250	149,498
167,350	149,498
167,450	149,498
167,550	149,498
167,650	149,498
167,750	149,498
167,850	149,498
167,950	149,498
168,050	149,498
168,150	149,498
168,250	149,498
168,350	149,498
168,450	149,498
168,550	149,498
168,650	149,498
168,750	149,498
168,850	149,498
168,950	149,498
169,050	149,498
169,150	149,498
169,250	149,498
169,350	149,498
169,450	149,498
169,550	149,498
169,650	149,498
169,750	149,498
169,850	149,498
169,950	149,498
170,050	149,498
170,150	149,498
170,250	149,498
170,350	149,498
170,450	149,498
170,550	149,498
170,650	149,498
170,750	149,498
170,850	149,498
170,950	149,498
171,050	149,498
171,150	149,498
171,250	149,498
171,350	149,498
171,450	149,498
171,550	149,498
171,650	149,498
171,750	149,498
171,850	149,498
171,950	149,498
172,050	149,498
172,150	149,498
172,250	149,498
172,350	149,498
172,450	149,498
172,550	149,498
172,650	149,498
172,750	149,498
172,850	149,498
172,950	149,498
