Tc Initial, Run #1
Time ( s )	Y (  )
172,150	23,247
172,250	23,247
172,350	23,247
172,450	23,247
172,550	23,247
172,650	23,247
172,750	23,247
172,850	23,247
172,950	23,247
173,050	23,247
173,150	23,247
173,250	23,247
173,350	23,247
173,450	23,247
173,550	23,247
173,650	23,247
173,750	23,247
173,850	23,247
173,950	23,247
174,050	23,247
174,150	23,247
174,250	23,247
174,350	23,247
174,450	23,247
174,550	23,247
174,650	23,247
174,750	23,247
174,850	23,247
174,950	23,247
175,050	23,247
175,150	23,247
175,250	23,247
175,350	23,247
175,450	23,247
175,550	23,247
175,650	23,247
175,750	23,247
175,850	23,247
175,950	23,247
176,050	23,247
176,150	23,247
176,250	23,247
176,350	23,247
176,450	23,247
176,550	23,247
176,650	23,247
176,750	23,247
176,850	23,247
176,950	23,247
177,050	23,247
177,150	23,247
177,250	23,247
177,350	23,247
177,450	23,247
177,550	23,247
177,650	23,247
177,750	23,247
177,850	23,247
177,950	23,247
178,050	23,247
178,150	23,247
178,250	23,247
178,350	23,247
178,450	23,247
178,550	23,247
178,650	23,247
178,750	23,247
178,850	23,247
178,950	23,247
179,050	23,247
179,150	23,247
179,250	23,247
179,350	23,247
179,450	23,247
179,550	23,247
179,650	23,247
179,750	23,247
179,850	23,247
179,950	23,247
180,050	23,247
180,150	23,247
180,250	23,247
180,350	23,247
180,450	23,247
180,550	23,247
180,650	23,247
180,750	23,247
180,850	23,247
180,950	23,247
181,050	23,247
181,150	23,247
181,250	23,247
181,350	23,247
181,450	23,247
181,550	23,247
181,650	23,247
181,750	23,247
181,850	23,247
181,950	23,247
182,050	23,247
182,150	23,247
182,250	23,247
182,350	23,247
182,450	23,247
182,550	23,247
182,650	23,247
182,750	23,247
182,850	23,247
182,950	23,247
183,050	23,247
183,150	23,247
183,250	23,247
183,350	23,247
183,450	23,247
183,550	23,247
183,650	23,247
183,750	23,247
183,850	23,247
183,950	23,247
184,050	23,247
184,150	23,247
184,250	23,247
184,350	23,247
184,450	23,247
184,550	23,247
184,650	23,247
184,750	23,247
184,850	23,247
184,950	23,247
185,050	23,247
185,150	23,247
185,250	23,247
185,350	23,247
185,450	23,247
185,550	23,247
185,650	23,247
185,750	23,247
185,850	23,247
185,950	23,247
186,050	23,247
186,150	23,247
186,250	23,247
186,350	23,247
186,450	23,247
186,550	23,247
186,650	23,247
186,750	23,247
186,850	23,247
186,950	23,247
187,050	23,247
187,150	23,247
187,250	23,247
187,350	23,247
187,450	23,247
187,550	23,247
187,650	23,247
187,750	23,247
187,850	23,247
187,950	23,247
188,050	23,247
188,150	23,247
188,250	23,247
188,350	23,247
188,450	23,247
188,550	23,247
188,650	23,247
188,750	23,247
188,850	23,247
188,950	23,247
189,050	23,247
189,150	23,247
189,250	23,247
189,350	23,247
189,450	23,247
189,550	23,247
189,650	23,247
189,750	23,247
189,850	23,247
189,950	23,247
190,050	23,247
190,150	23,247
190,250	23,247
190,350	23,247
190,450	23,247
190,550	23,247
190,650	23,247
190,750	23,247
190,850	23,247
190,950	23,247
191,050	23,247
191,150	23,247
191,250	23,247
191,350	23,247
191,450	23,247
191,550	23,247
191,650	23,247
191,750	23,247
191,850	23,247
191,950	23,247
192,050	23,247
192,150	23,247
192,250	23,247
192,350	23,247
192,450	23,247
192,550	23,247
192,650	23,247
192,750	23,247
192,850	23,247
192,950	23,247
193,050	23,247
193,150	23,247
193,250	23,247
193,350	23,247
193,450	23,247
193,550	23,247
193,650	23,247
193,750	23,247
193,850	23,247
193,950	23,247
194,050	23,247
194,150	23,247
194,250	23,247
194,350	23,247
194,450	23,247
194,550	23,247
194,650	23,247
194,750	23,247
194,850	23,247
194,950	23,247
195,050	23,247
195,150	23,247
195,250	23,247
195,350	23,247
195,450	23,247
195,550	23,247
195,650	23,247
195,750	23,247
195,850	23,247
195,950	23,247
196,050	23,247
196,150	23,247
196,250	23,247
196,350	23,247
196,450	23,247
196,550	23,247
196,650	23,247
196,750	23,247
196,850	23,247
196,950	23,247
197,050	23,247
197,150	23,247
197,250	23,247
197,350	23,247
197,450	23,247
197,550	23,247
197,650	23,247
197,750	23,247
197,850	23,247
197,950	23,247
198,050	23,247
198,150	23,247
198,250	23,247
198,350	23,247
198,450	23,247
198,550	23,247
198,650	23,247
198,750	23,247
198,850	23,247
198,950	23,247
199,050	23,247
199,150	23,247
199,250	23,247
199,350	23,247
199,450	23,247
199,550	23,247
199,650	23,247
199,750	23,247
199,850	23,247
199,950	23,247
200,050	23,247
200,150	23,247
200,250	23,247
200,350	23,247
200,450	23,247
200,550	23,247
200,650	23,247
200,750	23,247
200,850	23,247
200,950	23,247
201,050	23,247
201,150	23,247
201,250	23,247
201,350	23,247
201,450	23,247
201,550	23,247
201,650	23,247
201,750	23,247
201,850	23,247
201,950	23,247
202,050	23,247
202,150	23,247
202,250	23,247
202,350	23,247
202,450	23,247
202,550	23,247
202,650	23,247
202,750	23,247
202,850	23,247
202,950	23,247
203,050	23,247
203,150	23,247
203,250	23,247
203,350	23,247
203,450	23,247
203,550	23,247
203,650	23,247
203,750	23,247
203,850	23,247
203,950	23,247
204,050	23,247
204,150	23,247
204,250	23,247
204,350	23,247
204,450	23,247
204,550	23,247
204,650	23,247
204,750	23,247
204,850	23,247
204,950	23,247
205,050	23,247
205,150	23,247
205,250	23,247
205,350	23,247
205,450	23,247
205,550	23,247
205,650	23,247
205,750	23,247
205,850	23,247
205,950	23,247
206,050	23,247
206,150	23,247
206,250	23,247
206,350	23,247
206,450	23,247
206,550	23,247
206,650	23,247
206,750	23,247
206,850	23,247
206,950	23,247
207,050	23,247
207,150	23,247
207,250	23,247
207,350	23,247
207,450	23,247
207,550	23,247
207,650	23,247
207,750	23,247
207,850	23,247
207,950	23,247
208,050	23,247
208,150	23,247
208,250	23,247
208,350	23,247
208,450	23,247
208,550	23,247
208,650	23,247
208,750	23,247
208,850	23,247
208,950	23,247
209,050	23,247
209,150	23,247
209,250	23,247
209,350	23,247
209,450	23,247
209,550	23,247
209,650	23,247
209,750	23,247
209,850	23,247
209,950	23,247
210,050	23,247
210,150	23,247
210,250	23,247
210,350	23,247
210,450	23,247
210,550	23,247
210,650	23,247
210,750	23,247
210,850	23,247
210,950	23,247
211,050	23,247
211,150	23,247
211,250	23,247
211,350	23,247
211,450	23,247
211,550	23,247
211,650	23,247
211,750	23,247
211,850	23,247
211,950	23,247
212,050	23,247
212,150	23,247
212,250	23,247
212,350	23,247
212,450	23,247
212,550	23,247
212,650	23,247
212,750	23,247
212,850	23,247
212,950	23,247
213,050	23,247
213,150	23,247
213,250	23,247
213,350	23,247
213,450	23,247
213,550	23,247
213,650	23,247
213,750	23,247
213,850	23,247
213,950	23,247
214,050	23,247
214,150	23,247
214,250	23,247
214,350	23,247
214,450	23,247
214,550	23,247
214,650	23,247
214,750	23,247
214,850	23,247
214,950	23,247
215,050	23,247
215,150	23,247
215,250	23,247
215,350	23,247
215,450	23,247
215,550	23,247
215,650	23,247
215,750	23,247
215,850	23,247
215,950	23,247
216,050	23,247
216,150	23,247
216,250	23,247
216,350	23,247
216,450	23,247
216,550	23,247
216,650	23,247
216,750	23,247
216,850	23,247
216,950	23,247
217,050	23,247
217,150	23,247
217,250	23,247
217,350	23,247
217,450	23,247
217,550	23,247
217,650	23,247
217,750	23,247
217,850	23,247
217,950	23,247
218,050	23,247
218,150	23,247
218,250	23,247
218,350	23,247
218,450	23,247
218,550	23,247
218,650	23,247
218,750	23,247
218,850	23,247
218,950	23,247
219,050	23,247
219,150	23,247
219,250	23,247
219,350	23,247
219,450	23,247
219,550	23,247
219,650	23,247
219,750	23,247
219,850	23,247
219,950	23,247
220,050	23,247
220,150	23,247
220,250	23,247
220,350	23,247
220,450	23,247
220,550	23,247
220,650	23,247
220,750	23,247
220,850	23,247
220,950	23,247
221,050	23,247
221,150	23,247
221,250	23,247
221,350	23,247
221,450	23,247
221,550	23,247
221,650	23,247
221,750	23,247
221,850	23,247
221,950	23,247
222,050	23,247
222,150	23,247
222,250	23,247
222,350	23,247
222,450	23,247
222,550	23,247
222,650	23,247
222,750	23,247
222,850	23,247
222,950	23,247
223,050	23,247
223,150	23,247
223,250	23,247
223,350	23,247
223,450	23,247
223,550	23,247
223,650	23,247
223,750	23,247
223,850	23,247
223,950	23,247
224,050	23,247
224,150	23,247
224,250	23,247
224,350	23,247
224,450	23,247
224,550	23,247
224,650	23,247
224,750	23,247
224,850	23,247
224,950	23,247
225,050	23,247
225,150	23,247
225,250	23,247
225,350	23,247
225,450	23,247
225,550	23,247
225,650	23,247
225,750	23,247
225,850	23,247
225,950	23,247
226,050	23,247
226,150	23,247
226,250	23,247
226,350	23,247
226,450	23,247
226,550	23,247
226,650	23,247
226,750	23,247
226,850	23,247
226,950	23,247
227,050	23,247
227,150	23,247
227,250	23,247
227,350	23,247
227,450	23,247
227,550	23,247
227,650	23,247
227,750	23,247
227,850	23,247
227,950	23,247
228,050	23,247
228,150	23,247
228,250	23,247
228,350	23,247
228,450	23,247
228,550	23,247
228,650	23,247
228,750	23,247
228,850	23,247
228,950	23,247
229,050	23,247
229,150	23,247
229,250	23,247
229,350	23,247
229,450	23,247
229,550	23,247
229,650	23,247
229,750	23,247
229,850	23,247
229,950	23,247
230,050	23,247
230,150	23,247
230,250	23,247
230,350	23,247
230,450	23,247
230,550	23,247
230,650	23,247
230,750	23,247
230,850	23,247
230,950	23,247
231,050	23,247
231,150	23,247
231,250	23,247
231,350	23,247
231,450	23,247
231,550	23,247
231,650	23,247
231,750	23,247
231,850	23,247
231,950	23,247
232,050	23,247
232,150	23,247
232,250	23,247
232,350	23,247
232,450	23,247
232,550	23,247
232,650	23,247
232,750	23,247
232,850	23,247
232,950	23,247
233,050	23,247
233,150	23,247
233,250	23,247
233,350	23,247
233,450	23,247
233,550	23,247
233,650	23,247
233,750	23,247
233,850	23,247
233,950	23,247
234,050	23,247
234,150	23,247
234,250	23,247
234,350	23,247
234,450	23,247
234,550	23,247
234,650	23,247
234,750	23,247
234,850	23,247
234,950	23,247
235,050	23,247
235,150	23,247
235,250	23,247
235,350	23,247
235,450	23,247
235,550	23,247
235,650	23,247
235,750	23,247
235,850	23,247
235,950	23,247
236,050	23,247
236,150	23,247
236,250	23,247
236,350	23,247
236,450	23,247
236,550	23,247
236,650	23,247
236,750	23,247
236,850	23,247
236,950	23,247
237,050	23,247
237,150	23,247
237,250	23,247
237,350	23,247
237,450	23,247
237,550	23,247
237,650	23,247
237,750	23,247
237,850	23,247
237,950	23,247
238,050	23,247
238,150	23,247
238,250	23,247
238,350	23,247
238,450	23,247
238,550	23,247
238,650	23,247
238,750	23,247
238,850	23,247
238,950	23,247
239,050	23,247
239,150	23,247
239,250	23,247
239,350	23,247
239,450	23,247
239,550	23,247
239,650	23,247
239,750	23,247
239,850	23,247
239,950	23,247
240,050	23,247
240,150	23,247
240,250	23,247
240,350	23,247
240,450	23,247
240,550	23,247
240,650	23,247
240,750	23,247
240,850	23,247
240,950	23,247
241,050	23,247
241,150	23,247
241,250	23,247
241,350	23,247
241,450	23,247
241,550	23,247
241,650	23,247
241,750	23,247
241,850	23,247
241,950	23,247
242,050	23,247
242,150	23,247
242,250	23,247
242,350	23,247
242,450	23,247
242,550	23,247
242,650	23,247
242,750	23,247
242,850	23,247
242,950	23,247
243,050	23,247
243,150	23,247
243,250	23,247
243,350	23,247
243,450	23,247
243,550	23,247
243,650	23,247
243,750	23,247
243,850	23,247
243,950	23,247
244,050	23,247
244,150	23,247
244,250	23,247
244,350	23,247
244,450	23,247
244,550	23,247
244,650	23,247
244,750	23,247
244,850	23,247
244,950	23,247
245,050	23,247
245,150	23,247
245,250	23,247
245,350	23,247
245,450	23,247
245,550	23,247
245,650	23,247
245,750	23,247
245,850	23,247
245,950	23,247
246,050	23,247
246,150	23,247
246,250	23,247
246,350	23,247
246,450	23,247
246,550	23,247
246,650	23,247
246,750	23,247
246,850	23,247
246,950	23,247
247,050	23,247
247,150	23,247
247,250	23,247
247,350	23,247
247,450	23,247
247,550	23,247
247,650	23,247
247,750	23,247
247,850	23,247
247,950	23,247
248,050	23,247
248,150	23,247
248,250	23,247
248,350	23,247
248,450	23,247
248,550	23,247
248,650	23,247
248,750	23,247
248,850	23,247
248,950	23,247
249,050	23,247
249,150	23,247
249,250	23,247
249,350	23,247
249,450	23,247
249,550	23,247
249,650	23,247
249,750	23,247
249,850	23,247
249,950	23,247
250,050	23,247
250,150	23,247
250,250	23,247
250,350	23,247
250,450	23,247
250,550	23,247
250,650	23,247
250,750	23,247
250,850	23,247
250,950	23,247
251,050	23,247
251,150	23,247
251,250	23,247
251,350	23,247
251,450	23,247
251,550	23,247
251,650	23,247
251,750	23,247
251,850	23,247
251,950	23,247
252,050	23,247
252,150	23,247
252,250	23,247
252,350	23,247
252,450	23,247
252,550	23,247
252,650	23,247
252,750	23,247
252,850	23,247
252,950	23,247
253,050	23,247
253,150	23,247
253,250	23,247
253,350	23,247
253,450	23,247
253,550	23,247
253,650	23,247
253,750	23,247
253,850	23,247
253,950	23,247
254,050	23,247
254,150	23,247
254,250	23,247
254,350	23,247
254,450	23,247
254,550	23,247
254,650	23,247
254,750	23,247
254,850	23,247
254,950	23,247
255,050	23,247
255,150	23,247
255,250	23,247
255,350	23,247
255,450	23,247
255,550	23,247
255,650	23,247
255,750	23,247
255,850	23,247
255,950	23,247
256,050	23,247
256,150	23,247
256,250	23,247
256,350	23,247
256,450	23,247
256,550	23,247
256,650	23,247
256,750	23,247
256,850	23,247
256,950	23,247
257,050	23,247
257,150	23,247
257,250	23,247
257,350	23,247
257,450	23,247
257,550	23,247
257,650	23,247
257,750	23,247
257,850	23,247
257,950	23,247
258,050	23,247
258,150	23,247
258,250	23,247
258,350	23,247
258,450	23,247
258,550	23,247
258,650	23,247
258,750	23,247
258,850	23,247
258,950	23,247
259,050	23,247
259,150	23,247
259,250	23,247
259,350	23,247
259,450	23,247
259,550	23,247
259,650	23,247
259,750	23,247
259,850	23,247
259,950	23,247
260,050	23,247
260,150	23,247
260,250	23,247
260,350	23,247
260,450	23,247
260,550	23,247
260,650	23,247
260,750	23,247
260,850	23,247
260,950	23,247
261,050	23,247
261,150	23,247
261,250	23,247
261,350	23,247
261,450	23,247
261,550	23,247
261,650	23,247
261,750	23,247
261,850	23,247
261,950	23,247
262,050	23,247
262,150	23,247
262,250	23,247
262,350	23,247
262,450	23,247
262,550	23,247
262,650	23,247
262,750	23,247
262,850	23,247
262,950	23,247
263,050	23,247
263,150	23,247
263,250	23,247
263,350	23,247
263,450	23,247
263,550	23,247
263,650	23,247
263,750	23,247
263,850	23,247
263,950	23,247
264,050	23,247
264,150	23,247
264,250	23,247
264,350	23,247
264,450	23,247
264,550	23,247
264,650	23,247
264,750	23,247
264,850	23,247
264,950	23,247
265,050	23,247
265,150	23,247
265,250	23,247
265,350	23,247
265,450	23,247
265,550	23,247
265,650	23,247
265,750	23,247
265,850	23,247
265,950	23,247
266,050	23,247
266,150	23,247
266,250	23,247
266,350	23,247
266,450	23,247
266,550	23,247
266,650	23,247
266,750	23,247
266,850	23,247
266,950	23,247
267,050	23,247
267,150	23,247
267,250	23,247
267,350	23,247
267,450	23,247
267,550	23,247
267,650	23,247
267,750	23,247
267,850	23,247
267,950	23,247
268,050	23,247
268,150	23,247
268,250	23,247
268,350	23,247
268,450	23,247
268,550	23,247
268,650	23,247
268,750	23,247
268,850	23,247
268,950	23,247
269,050	23,247
269,150	23,247
269,250	23,247
269,350	23,247
269,450	23,247
269,550	23,247
269,650	23,247
269,750	23,247
269,850	23,247
269,950	23,247
270,050	23,247
270,150	23,247
270,250	23,247
270,350	23,247
270,450	23,247
270,550	23,247
270,650	23,247
270,750	23,247
270,850	23,247
270,950	23,247
271,050	23,247
271,150	23,247
271,250	23,247
271,350	23,247
271,450	23,247
271,550	23,247
271,650	23,247
271,750	23,247
271,850	23,247
271,950	23,247
272,050	23,247
272,150	23,247
272,250	23,247
272,350	23,247
272,450	23,247
272,550	23,247
272,650	23,247
272,750	23,247
272,850	23,247
272,950	23,247
273,050	23,247
273,150	23,247
273,250	23,247
273,350	23,247
273,450	23,247
273,550	23,247
273,650	23,247
273,750	23,247
273,850	23,247
273,950	23,247
274,050	23,247
274,150	23,247
274,250	23,247
274,350	23,247
274,450	23,247
274,550	23,247
274,650	23,247
274,750	23,247
274,850	23,247
274,950	23,247
275,050	23,247
275,150	23,247
275,250	23,247
275,350	23,247
275,450	23,247
275,550	23,247
275,650	23,247
275,750	23,247
275,850	23,247
275,950	23,247
276,050	23,247
276,150	23,247
276,250	23,247
276,350	23,247
276,450	23,247
276,550	23,247
276,650	23,247
276,750	23,247
276,850	23,247
276,950	23,247
277,050	23,247
277,150	23,247
277,250	23,247
277,350	23,247
277,450	23,247
277,550	23,247
277,650	23,247
277,750	23,247
277,850	23,247
277,950	23,247
278,050	23,247
278,150	23,247
278,250	23,247
278,350	23,247
278,450	23,247
278,550	23,247
278,650	23,247
278,750	23,247
278,850	23,247
278,950	23,247
279,050	23,247
279,150	23,247
279,250	23,247
279,350	23,247
279,450	23,247
279,550	23,247
279,650	23,247
279,750	23,247
279,850	23,247
279,950	23,247
280,050	23,247
280,150	23,247
280,250	23,247
280,350	23,247
280,450	23,247
280,550	23,247
280,650	23,247
280,750	23,247
280,850	23,247
280,950	23,247
281,050	23,247
281,150	23,247
281,250	23,247
281,350	23,247
281,450	23,247
281,550	23,247
281,650	23,247
281,750	23,247
281,850	23,247
281,950	23,247
282,050	23,247
282,150	23,247
282,250	23,247
282,350	23,247
282,450	23,247
282,550	23,247
282,650	23,247
282,750	23,247
282,850	23,247
282,950	23,247
283,050	23,247
283,150	23,247
283,250	23,247
283,350	23,247
283,450	23,247
283,550	23,247
283,650	23,247
283,750	23,247
283,850	23,247
283,950	23,247
284,050	23,247
284,150	23,247
284,250	23,247
284,350	23,247
284,450	23,247
284,550	23,247
284,650	23,247
284,750	23,247
284,850	23,247
284,950	23,247
285,050	23,247
285,150	23,247
285,250	23,247
285,350	23,247
285,450	23,247
285,550	23,247
285,650	23,247
285,750	23,247
285,850	23,247
285,950	23,247
286,050	23,247
286,150	23,247
286,250	23,247
286,350	23,247
286,450	23,247
286,550	23,247
286,650	23,247
286,750	23,247
286,850	23,247
286,950	23,247
287,050	23,247
287,150	23,247
287,250	23,247
287,350	23,247
287,450	23,247
287,550	23,247
287,650	23,247
287,750	23,247
287,850	23,247
287,950	23,247
288,050	23,247
288,150	23,247
288,250	23,247
288,350	23,247
288,450	23,247
288,550	23,247
288,650	23,247
288,750	23,247
288,850	23,247
288,950	23,247
289,050	23,247
289,150	23,247
289,250	23,247
289,350	23,247
289,450	23,247
289,550	23,247
289,650	23,247
289,750	23,247
289,850	23,247
289,950	23,247
290,050	23,247
290,150	23,247
290,250	23,247
290,350	23,247
290,450	23,247
290,550	23,247
290,650	23,247
290,750	23,247
290,850	23,247
290,950	23,247
291,050	23,247
291,150	23,247
291,250	23,247
291,350	23,247
291,450	23,247
291,550	23,247
291,650	23,247
291,750	23,247
291,850	23,247
291,950	23,247
292,050	23,247
292,150	23,247
292,250	23,247
292,350	23,247
292,450	23,247
292,550	23,247
292,650	23,247
292,750	23,247
292,850	23,247
292,950	23,247
293,050	23,247
293,150	23,247
293,250	23,247
293,350	23,247
293,450	23,247
293,550	23,247
293,650	23,247
293,750	23,247
293,850	23,247
293,950	23,247
294,050	23,247
294,150	23,247
294,250	23,247
294,350	23,247
294,450	23,247
294,550	23,247
294,650	23,247
294,750	23,247
294,850	23,247
294,950	23,247
295,050	23,247
295,150	23,247
295,250	23,247
295,350	23,247
295,450	23,247
295,550	23,247
295,650	23,247
295,750	23,247
295,850	23,247
295,950	23,247
296,050	23,247
296,150	23,247
296,250	23,247
296,350	23,247
296,450	23,247
296,550	23,247
296,650	23,247
296,750	23,247
296,850	23,247
296,950	23,247
297,050	23,247
297,150	23,247
297,250	23,247
297,350	23,247
297,450	23,247
297,550	23,247
297,650	23,247
297,750	23,247
297,850	23,247
297,950	23,247
298,050	23,247
298,150	23,247
298,250	23,247
298,350	23,247
298,450	23,247
298,550	23,247
298,650	23,247
298,750	23,247
298,850	23,247
298,950	23,247
299,050	23,247
299,150	23,247
299,250	23,247
299,350	23,247
299,450	23,247
299,550	23,247
299,650	23,247
299,750	23,247
299,850	23,247
299,950	23,247
300,050	23,247
300,150	23,247
300,250	23,247
300,350	23,247
300,450	23,247
300,550	23,247
300,650	23,247
300,750	23,247
300,850	23,247
300,950	23,247
301,050	23,247
301,150	23,247
301,250	23,247
301,350	23,247
301,450	23,247
301,550	23,247
301,650	23,247
301,750	23,247
301,850	23,247
301,950	23,247
302,050	23,247
302,150	23,247
302,250	23,247
302,350	23,247
302,450	23,247
302,550	23,247
302,650	23,247
302,750	23,247
302,850	23,247
302,950	23,247
303,050	23,247
303,150	23,247
303,250	23,247
303,350	23,247
303,450	23,247
303,550	23,247
303,650	23,247
303,750	23,247
303,850	23,247
303,950	23,247
304,050	23,247
304,150	23,247
304,250	23,247
304,350	23,247
304,450	23,247
304,550	23,247
304,650	23,247
304,750	23,247
304,850	23,247
304,950	23,247
305,050	23,247
305,150	23,247
305,250	23,247
305,350	23,247
305,450	23,247
305,550	23,247
305,650	23,247
305,750	23,247
305,850	23,247
305,950	23,247
306,050	23,247
306,150	23,247
306,250	23,247
306,350	23,247
306,450	23,247
306,550	23,247
306,650	23,247
306,750	23,247
306,850	23,247
306,950	23,247
307,050	23,247
307,150	23,247
307,250	23,247
307,350	23,247
307,450	23,247
307,550	23,247
307,650	23,247
307,750	23,247
307,850	23,247
307,950	23,247
308,050	23,247
308,150	23,247
308,250	23,247
308,350	23,247
308,450	23,247
308,550	23,247
308,650	23,247
308,750	23,247
308,850	23,247
308,950	23,247
309,050	23,247
309,150	23,247
309,250	23,247
309,350	23,247
309,450	23,247
309,550	23,247
309,650	23,247
309,750	23,247
309,850	23,247
309,950	23,247
310,050	23,247
310,150	23,247
310,250	23,247
310,350	23,247
310,450	23,247
310,550	23,247
310,650	23,247
310,750	23,247
310,850	23,247
310,950	23,247
311,050	23,247
311,150	23,247
311,250	23,247
311,350	23,247
311,450	23,247
311,550	23,247
311,650	23,247
311,750	23,247
311,850	23,247
311,950	23,247
312,050	23,247
312,150	23,247
312,250	23,247
312,350	23,247
312,450	23,247
312,550	23,247
312,650	23,247
312,750	23,247
312,850	23,247
312,950	23,247
313,050	23,247
313,150	23,247
313,250	23,247
313,350	23,247
313,450	23,247
313,550	23,247
313,650	23,247
313,750	23,247
313,850	23,247
313,950	23,247
314,050	23,247
314,150	23,247
314,250	23,247
314,350	23,247
314,450	23,247
314,550	23,247
314,650	23,247
314,750	23,247
314,850	23,247
314,950	23,247
315,050	23,247
315,150	23,247
315,250	23,247
315,350	23,247
315,450	23,247
315,550	23,247
315,650	23,247
315,750	23,247
315,850	23,247
315,950	23,247
316,050	23,247
316,150	23,247
316,250	23,247
316,350	23,247
316,450	23,247
316,550	23,247
316,650	23,247
316,750	23,247
316,850	23,247
316,950	23,247
317,050	23,247
317,150	23,247
317,250	23,247
317,350	23,247
317,450	23,247
317,550	23,247
317,650	23,247
317,750	23,247
317,850	23,247
317,950	23,247
318,050	23,247
318,150	23,247
318,250	23,247
318,350	23,247
318,450	23,247
318,550	23,247
318,650	23,247
318,750	23,247
318,850	23,247
318,950	23,247
319,050	23,247
319,150	23,247
319,250	23,247
319,350	23,247
319,450	23,247
319,550	23,247
319,650	23,247
319,750	23,247
319,850	23,247
319,950	23,247
320,050	23,247
320,150	23,247
320,250	23,247
320,350	23,247
320,450	23,247
320,550	23,247
320,650	23,247
320,750	23,247
320,850	23,247
320,950	23,247
321,050	23,247
321,150	23,247
321,250	23,247
321,350	23,247
321,450	23,247
321,550	23,247
321,650	23,247
321,750	23,247
321,850	23,247
321,950	23,247
322,050	23,247
322,150	23,247
322,250	23,247
322,350	23,247
322,450	23,247
322,550	23,247
322,650	23,247
322,750	23,247
322,850	23,247
322,950	23,247
323,050	23,247
323,150	23,247
323,250	23,247
323,350	23,247
323,450	23,247
323,550	23,247
323,650	23,247
323,750	23,247
323,850	23,247
323,950	23,247
324,050	23,247
324,150	23,247
324,250	23,247
324,350	23,247
324,450	23,247
324,550	23,247
324,650	23,247
324,750	23,247
324,850	23,247
324,950	23,247
325,050	23,247
325,150	23,247
325,250	23,247
325,350	23,247
325,450	23,247
325,550	23,247
325,650	23,247
325,750	23,247
325,850	23,247
325,950	23,247
326,050	23,247
326,150	23,247
326,250	23,247
326,350	23,247
326,450	23,247
326,550	23,247
326,650	23,247
326,750	23,247
326,850	23,247
326,950	23,247
327,050	23,247
327,150	23,247
327,250	23,247
327,350	23,247
327,450	23,247
327,550	23,247
327,650	23,247
327,750	23,247
327,850	23,247
327,950	23,247
328,050	23,247
328,150	23,247
328,250	23,247
328,350	23,247
328,450	23,247
328,550	23,247
328,650	23,247
328,750	23,247
328,850	23,247
328,950	23,247
329,050	23,247
329,150	23,247
329,250	23,247
329,350	23,247
329,450	23,247
329,550	23,247
329,650	23,247
329,750	23,247
329,850	23,247
329,950	23,247
330,050	23,247
330,150	23,247
330,250	23,247
330,350	23,247
330,450	23,247
330,550	23,247
330,650	23,247
330,750	23,247
330,850	23,247
330,950	23,247
331,050	23,247
331,150	23,247
331,250	23,247
331,350	23,247
331,450	23,247
331,550	23,247
331,650	23,247
331,750	23,247
331,850	23,247
331,950	23,247
332,050	23,247
332,150	23,247
332,250	23,247
332,350	23,247
332,450	23,247
332,550	23,247
332,650	23,247
332,750	23,247
332,850	23,247
332,950	23,247
333,050	23,247
333,150	23,247
333,250	23,247
333,350	23,247
333,450	23,247
333,550	23,247
333,650	23,247
333,750	23,247
333,850	23,247
333,950	23,247
334,050	23,247
334,150	23,247
334,250	23,247
334,350	23,247
334,450	23,247
334,550	23,247
334,650	23,247
334,750	23,247
334,850	23,247
334,950	23,247
335,050	23,247
335,150	23,247
335,250	23,247
335,350	23,247
335,450	23,247
335,550	23,247
335,650	23,247
335,750	23,247
335,850	23,247
335,950	23,247
336,050	23,247
336,150	23,247
336,250	23,247
336,350	23,247
336,450	23,247
336,550	23,247
336,650	23,247
336,750	23,247
336,850	23,247
336,950	23,247
337,050	23,247
337,150	23,247
337,250	23,247
337,350	23,247
337,450	23,247
337,550	23,247
337,650	23,247
337,750	23,247
337,850	23,247
337,950	23,247
338,050	23,247
338,150	23,247
338,250	23,247
338,350	23,247
338,450	23,247
338,550	23,247
338,650	23,247
338,750	23,247
338,850	23,247
338,950	23,247
339,050	23,247
339,150	23,247
339,250	23,247
339,350	23,247
339,450	23,247
339,550	23,247
339,650	23,247
339,750	23,247
339,850	23,247
339,950	23,247
340,050	23,247
340,150	23,247
340,250	23,247
340,350	23,247
340,450	23,247
340,550	23,247
340,650	23,247
340,750	23,247
340,850	23,247
340,950	23,247
341,050	23,247
341,150	23,247
341,250	23,247
341,350	23,247
341,450	23,247
341,550	23,247
341,650	23,247
341,750	23,247
341,850	23,247
341,950	23,247
342,050	23,247
342,150	23,247
342,250	23,247
342,350	23,247
342,450	23,247
342,550	23,247
342,650	23,247
342,750	23,247
342,850	23,247
342,950	23,247
343,050	23,247
343,150	23,247
343,250	23,247
343,350	23,247
343,450	23,247
343,550	23,247
343,650	23,247
343,750	23,247
343,850	23,247
343,950	23,247
344,050	23,247
344,150	23,247
344,250	23,247
344,350	23,247
344,450	23,247
344,550	23,247
344,650	23,247
344,750	23,247
344,850	23,247
344,950	23,247
345,050	23,247
345,150	23,247
345,250	23,247
345,350	23,247
345,450	23,247
345,550	23,247
345,650	23,247
345,750	23,247
345,850	23,247
345,950	23,247
346,050	23,247
346,150	23,247
346,250	23,247
346,350	23,247
346,450	23,247
346,550	23,247
346,650	23,247
