Qcold  Pump, Run #1
Time ( s )	Energy ( J )
95,850	155,927
95,950	155,965
96,050	155,994
96,150	156,042
96,250	156,095
96,350	156,128
96,450	156,144
96,550	156,183
96,650	156,222
96,750	156,246
96,850	156,294
96,950	156,341
97,050	156,372
97,150	156,398
97,250	156,416
97,350	156,463
97,450	156,523
97,550	156,572
97,650	156,607
97,750	156,649
97,850	156,687
97,950	156,714
98,050	156,750
98,150	156,785
98,250	156,799
98,350	156,829
98,450	156,861
98,550	156,889
98,650	156,942
98,750	156,970
98,850	157,002
98,950	157,058
99,050	157,096
99,150	157,125
99,250	157,160
99,350	157,194
99,450	157,213
99,550	157,247
99,650	157,274
99,750	157,304
99,850	157,361
99,950	157,393
100,050	157,418
100,150	157,440
100,250	157,455
100,350	157,496
100,450	157,528
100,550	157,575
100,650	157,619
100,750	157,631
100,850	157,641
100,950	157,660
101,050	157,679
101,150	157,701
101,250	157,733
101,350	157,763
101,450	157,816
101,550	157,866
101,650	157,896
101,750	157,911
101,850	157,927
101,950	157,954
102,050	157,976
102,150	158,000
102,250	158,031
102,350	158,071
102,450	158,103
102,550	158,116
102,650	158,140
102,750	158,160
102,850	158,166
102,950	158,198
103,050	158,238
103,150	158,259
103,250	158,279
103,350	158,298
103,450	158,314
103,550	158,335
103,650	158,363
103,750	158,401
103,850	158,427
103,950	158,439
104,050	158,458
104,150	158,479
104,250	158,488
104,350	158,514
104,450	158,553
104,550	158,566
104,650	158,591
104,750	158,615
104,850	158,620
104,950	158,633
105,050	158,654
105,150	158,699
105,250	158,733
105,350	158,733
105,450	158,733
105,550	158,752
105,650	158,771
105,750	158,784
105,850	158,798
105,950	158,834
106,050	158,871
106,150	158,871
106,250	158,889
106,350	158,906
106,450	158,906
106,550	158,924
106,650	158,970
106,750	158,997
106,850	159,024
106,950	159,050
107,050	159,050
107,150	159,050
107,250	159,050
107,350	159,062
107,450	159,087
107,550	159,106
107,650	159,112
107,750	159,129
107,850	159,147
107,950	159,156
108,050	159,164
108,150	159,169
108,250	159,190
108,350	159,211
108,450	159,218
108,550	159,220
108,650	159,241
108,750	159,261
108,850	159,275
108,950	159,288
109,050	159,300
109,150	159,335
109,250	159,359
109,350	159,359
109,450	159,359
109,550	159,395
109,650	159,432
109,750	159,432
109,850	159,432
109,950	159,432
110,050	159,432
110,150	159,444
110,250	159,456
110,350	159,478
110,450	159,501
110,550	159,503
110,650	159,517
110,750	159,532
110,850	159,532
110,950	159,543
111,050	159,553
111,150	159,564
111,250	159,576
111,350	159,589
111,450	159,606
111,550	159,609
111,650	159,617
111,750	159,626
111,850	159,633
111,950	159,645
112,050	159,669
112,150	159,688
112,250	159,688
112,350	159,688
112,450	159,688
112,550	159,716
112,650	159,744
112,750	159,744
112,850	159,744
112,950	159,744
113,050	159,760
113,150	159,777
113,250	159,811
113,350	159,844
113,450	159,844
113,550	159,844
113,650	159,844
113,750	159,844
113,850	159,844
113,950	159,844
114,050	159,844
114,150	159,844
114,250	159,844
114,350	159,844
114,450	159,844
114,550	159,848
114,650	159,858
114,750	159,864
114,850	159,864
114,950	159,864
115,050	159,864
115,150	159,864
115,250	159,870
115,350	159,876
115,450	159,880
115,550	159,885
115,650	159,886
115,750	159,888
115,850	159,888
115,950	159,891
116,050	159,893
116,150	159,893
116,250	159,895
116,350	159,905
116,450	159,914
116,550	159,922
116,650	159,929
116,750	159,929
116,850	159,929
116,950	159,929
117,050	159,929
117,150	159,929
117,250	159,929
117,350	159,929
117,450	159,929
117,550	159,936
117,650	159,944
117,750	159,944
117,850	159,944
117,950	159,944
118,050	159,944
118,150	159,944
118,250	159,946
118,350	159,949
118,450	159,949
118,550	159,952
118,650	159,956
118,750	159,956
118,850	159,956
118,950	159,956
119,050	159,956
119,150	159,956
119,250	159,956
119,350	159,956
119,450	159,956
119,550	159,956
119,650	159,956
119,750	159,956
119,850	159,956
119,950	159,956
120,050	159,956
120,150	159,956
120,250	159,956
120,350	159,956
120,450	159,956
120,550	159,956
120,650	159,956
120,750	159,956
120,850	159,956
120,950	159,956
121,050	159,956
121,150	159,956
121,250	159,956
121,350	159,956
121,450	159,956
121,550	159,956
121,650	159,956
121,750	159,956
121,850	159,956
121,950	159,956
122,050	159,956
122,150	159,956
122,250	159,956
122,350	159,956
122,450	159,956
122,550	159,956
122,650	159,956
122,750	159,956
122,850	159,956
122,950	159,956
123,050	159,956
123,150	159,956
123,250	159,956
123,350	159,956
123,450	159,956
123,550	159,956
123,650	159,956
123,750	159,956
123,850	159,956
123,950	159,956
124,050	159,956
124,150	159,956
124,250	159,956
124,350	159,956
124,450	159,956
124,550	159,956
124,650	159,956
124,750	159,956
124,850	159,956
124,950	159,956
125,050	159,956
125,150	159,956
125,250	159,956
125,350	159,956
125,450	159,956
125,550	159,956
125,650	159,956
125,750	159,956
125,850	159,956
125,950	159,956
126,050	159,956
126,150	159,956
126,250	159,956
126,350	159,956
126,450	159,956
126,550	159,956
126,650	159,956
126,750	159,956
126,850	159,956
126,950	159,956
127,050	159,956
127,150	159,956
127,250	159,956
127,350	159,956
127,450	159,956
127,550	159,956
127,650	159,956
127,750	159,956
127,850	159,956
